@relation 'sentences -C 5 '

@attribute isAlternative {0,1}
@attribute isPro {0,1}
@attribute isCon {0,1}
@attribute isDecision {0,1}
@attribute isIssue {0,1}
@attribute sentence string

@data
0,0,0,0,0,'I\'ll look at the patch again and reply back if I have more '
0,0,0,0,0,'If this is an unsupported workflow, I\'m happy to move the discussion over to th'
0,0,0,0,0,'Commit 1556484 from [~jpountz] in branch \'dev/branches/branch_4x\'\r\n[ [https://svn.apache.org/r1556484] ]\r\n\r\n[-LUCENE-5361-|https://issues.apache.org/jira/browse/LUCENE-5361]: Fixed handling of query boosts in FastVectorHighlighter.'
0,0,0,0,0,'This would impact any classes that extend FilterScorer and don\'t override getChildren. '
0,0,0,1,0,'This patch also adds context class loaders on the forbidden api list.'
0,0,0,0,0,'Commit 1608457 from [~rcmuir] in branch \'dev/branches/branch_4x\'\r\n[ [https://svn.apache.org/r1608457] ]\r\n\r\n[-LUCENE-5796-|https://issues.apache.org/jira/browse/LUCENE-5796]: Fix Scorer getChildren for two combinations of BooleanQuery'
0,0,0,1,0,'The reason that I advocated changing FilterScorer and BoostedScorer is to allow some of my custom Query implementations to use a regular BooleanQuery for recall and optionally scoring while taking advantage of the actual Scorers used on a per document, per clause basis.\r\n\r\n'
0,0,0,0,1,'Hi,\r\nwould it be possible to remove the description from the top-level modules?\r\n\r\nAs the ant beast target does not work, it should not appear in \"ant -projecthelp\".'
0,0,0,1,0,'It is very much like the old instantiated (though I think its terms dict is faster than instantiated\'s)... but I didn\'t really like the name \"Instanstiated\"... I had picked Direct because it \"directly\" represents the postings ... but maybe we can find a better name.'
0,1,0,0,0,'Thats a good point and started bugging me last night when I was thinking about it.'
0,0,0,0,1,'Maybe CharTermAttributeImpl should extend this class or wrap it somehow - and we move all stuff out of CharTermAttributeImpl (and just add Attribute-specific stuff)?\r\n\r\n'
0,0,1,0,0,'Also the current patch misses to append the String \"null\", if the CSQ is null.'
0,1,0,0,0,+1!
1,0,0,0,0,'Patch .'
1,0,0,0,0,'Here is a simple test. '
1,0,0,0,0,'This patch adds more param parsing methods to AbstractAnalysisFactory, including get(), require(), getFloat(), getChar(), and getSet(), and changed all analysis factories to use them where appropriate.'
0,0,1,0,0,'There\'s a lot of things i\'m not happy with in the patch, i think it was more of an exploration of ideas.\r\n'
1,0,0,0,0,'Previously this was \'required\' because the method required that you return a byte.\r\n'
0,0,0,0,1,'There are also other things: remove IOException (you did that already, it is there for stuff like BufferedWriter that implement Appendable). Important is the following: Let the append methods use covariant return:\r\n'
0,0,0,1,0,'There are potential things to share with CharTermAttributeImpl but I\'d rather leave it to another issue as it has some pitfalls as noted.'
1,0,0,0,0,'Here is a simple patch.'
0,0,1,0,0,'The previous patch had a bug: coord was computed for the conjunction as scorers.length/scorers.length but it should be scorers.length/maxCoord (in the case of optional clauses that happened to not exist in the segment).\r\n'
0,0,0,0,0,'\r\nWithout the covariant return, the typical \"chaining\" is hard, because suddenly the builder changes its type : [http://en.wikipedia.org/wiki/Covarian'
0,0,0,1,0,'I implemented these as require(), requireXXX(), etc.'
0,0,0,1,0,'I changed this to estimateDocCount since its now on DISI'
0,0,0,1,0,'Overloading setint as setInt(short) setInt(int) setInt(byte) setInt(long),\r\nbesides being confusing (and I see no advantage to doing this), has the nice property\r\nof easily quadrupling peoples norms with no type safety unless they are like, peeking at \r\ntheir generated bytecode to verify java didn\'t promote them up to setInt(int)\r\n\r\nby making it setByte(byte) instead, if they don\'t pass an actual byte they will get\r\na compile error.'
0,1,0,0,0,'Tests all pass, and precommit\'s happy.'
0,0,0,1,0,'\r\nWoops, I missed that one ... '
0,0,0,0,0,'Wonderful! '
0,0,0,1,0,'I will commit in a moment.'
1,0,0,0,0,'New patch, just handling the NRT case.'
0,0,0,0,1,'Mike, any reason not to backport to branch_7x and branch_7_0? There was a recent failure on a Jenkins branch_7x job'
0,0,0,1,0,'That\'s also a problem in other DocValues use cases like sorting. '
0,0,0,1,0,'Patch, just making the IWC set/get package private, and fixing LTC to use reflection to gain access...'
0,1,0,0,0,' \r\n * Thanks!\r\n\r\n'
0,0,0,1,0,'Closed after release.'
1,0,0,0,0,'Patch removing context classloader usage. '
0,0,0,0,0,'If the tests make it this far  then does the query again, this time checking the \"Explanation\" for every matching document against the score.\r\n----\r\nWith this seed, both tests demonstrate an identical inconsistency between the scores of a document containing body=\"Microsoft Office 365\" between the pre-merge and single-segment indexes....\r\n'
0,1,0,0,0,'I can look into the clustering plugin\'s use of it. '
0,0,0,0,0,'\r\nshould be:\r\n'
0,0,0,1,0,'Two more questions:\r\n\r\nIn the patch omitNorms is still a separate boolean from normValueType == null.\r\n'
1,0,0,0,0,'ASM static test version that dislikes System.out / System.err'
0,0,0,0,1,'Also test() also has these 5 close() statements which can be folded into one IOUtils. '
0,1,0,0,0,'If I were to choose though, I\'d use aspectj rather than asm-based code. It just seems cleaner to me.'
0,0,0,1,0,'We design it not to throw the exception. If the exception is thrown, then it is a bug.'
0,0,0,1,0,'This is not intended for commit, but you many want to look at the manager and its validation logic. '
0,1,0,0,0,'It is indeed safer to put it on TR and let TR provide evidence \"for itself\". '
0,0,0,0,1,'Maybe we should make it .estimateHitCount instead of estimateCost, so it\'s more explicit?'
0,0,0,1,0,'Makes sense. '
0,0,0,1,0,'I think, if we do the above and are able to separately represent \'doesnt hvae any norms for this segment\' \r\nfrom \'omitNorms for this field always\', that we would just have normValueType as null, and it would all just work?'
1,0,0,0,0,'If we totally change a Query\'s API, does that push all the responsibility of the\r\nAPI designer to deal with serialization backwards compat? '
0,0,0,0,1,'The problem\r\nis if people start using such a structure (\'remote api\') that depends upon\r\nthe structure of our java source code, then they will be upset if we break it.\r\n\r\n'
0,1,0,0,0,'Patch looks good!'
0,0,0,1,0,'Here\'s the patch'
0,0,0,0,1,'The SortField name uses INT but sorts by long and so on. '
0,0,0,1,0,'I\'ll add some scary warnings  '
0,0,0,0,1,'I reviewed again, and now that you switch to calling close() instead of decRef(), I think the close() should be done via IOUtils.close, to avoid a potential close failure (newReader.close()) and leave behind a dangling TR?\r\n\r\n'
1,0,0,0,0,'Don\'t know if there\'s anything out of the box in findbugs/ pmd, but even if not then this can be done as a 10-liner by applying an aspect to classes via aspectj and parsing the output logs detecting if an aspect has been applied (it shouldn\'t match anywhere).'
0,0,0,0,1,'Can\'t the serialization be totally independent?'
0,0,0,1,0,Done.
0,0,0,0,1,'Back then I was thinking of how can the search and taxonomy indexes be synced. '
0,0,0,0,1,'* TR.getTaxoEpoch: maybe instead of adding it to TR you can use the one on DTW (make it public, @lucene.internal)? It\'s odd that it documents that this epoch is returned only for an NRT TR, because the epoch is recorded on the taxo index commit data, so conceptually there\'s no reason why it shouldn\'t always return it. Yet, since this epoch is used internally, between TW and TR, I prefer not to expose it too much. Hmmm, but then you may hit a false positive where the returned TR is valid, yet just in between the checks the app called replaceTaxo. But I think that\'s ok since it means the check will fail on the next refresh attempt. Really, if ever DTW.epoch changes, we should fail.  '
0,0,0,1,0,'Bulk close after 5.0 release.'
1,0,0,0,0,'I committed this as a start. '
0,0,0,1,0,'I think the case was that clustering was under shared libraries and resources loaded per-core couldn\'t figure where to load classes from.'
0,0,0,0,1,'\r\n\r\nI\'ll check why the context classloader is required in clustering later on. \r\n'
0,0,0,1,0,'Closed after release.'
0,0,1,0,0,'I recall it was unfortunately required, but will have to go into this again to remind myself why.\r\n\r\n'
0,0,0,0,0,'\r\n... which leads me to wonder if Java 9 was fixed and we should instead be using Math.toDegrees/toRadians everywhere? '
0,0,0,1,0,'\r\nThis isn\'t a huge deal though, its mostly just curiousity. '
0,0,0,1,0,'(FieldInfo.setNormValueType silently does nothing if it\'s already\r\nset). Can we throw an exception if it\'s already set to a conflicting\r\nvalue?\r\n\r\n'
0,0,0,1,0,'This looks great! '
0,0,0,0,1,'\r\nI agree this should be UOE\r\n'
0,0,0,1,0,'\r\nmaybe we should. if a user wants to do crazy stuff with norms ie. use packed ints for norms or var length bytes they should be able the do this ie return a different type then we do right now?'
0,0,0,1,0,'\r\nyeah we can do that I will look into it but I am not sure if we should rather let that patch bake in for a bit and then do that change in a second issue. '
0,0,0,1,0,'If its tricky or messy, in my opinion we could even just add an assertion for now and document \"you must set something\" in Similarity, because its a lower level API than it was in previous release (most people would generally extend higher level stuff like BM25Similarity, TFIDFSimilarity, or even DefaultSimilarity that do not expose this stuff).'
0,1,0,0,0,'here is a new patch with changes.txt and more tests for cases where norms are not written but also not omitted.\r\n\r\n'
0,0,0,1,0,'New patch, adding scary warning & MIGRATE.txt entry, fixing javadoc errors, and adding lucene.experimental'
0,1,0,0,0,'\r\nI kind of like the separation here. '
0,0,0,1,0,'Keep in mind that the only thing you can put in a norm is stuff from FieldInvertState.'
0,1,0,0,0,'Maybe instead of set and reset methods on FieldInfo just have a single\r\nset method with force boolean?\r\n\r\n'
0,1,0,0,0,'This fails for me:\r\n'
0,1,0,0,0,'Would make debugging simpler if we run into problems.\r\n'
0,0,0,0,0,'So, you\'re saying then that your approach only ever has to retrieve 4 boxes no matter the radius? '
0,0,0,1,0,'Sims that don\'t set a value, currently I have tons of asserts that enforce a value.'
0,0,0,1,0,'Lucene4 can now check if norms are present without looking at the directory.\r\n\r\n'
0,0,0,1,0,'Very nice to have a private 3x FieldInfos reader/writer!\r\n\r\n'
0,0,0,1,0,'new patch\r\n * renamed setXXX to setDouble, setFloat etc'
0,0,0,1,0,'\r\nI agree, maybe its better to get this right in this patch already I can still move the stupid file checks removed in a second issue. '
0,1,0,0,0,'Do we have any requirement that this needs to happen even if there is not a single doc with norms in that field? '
0,0,0,1,0,'\r\nthere is a test for this in TestCustomNorms (testExceptionOnRandomType) it throws a IAE in NormsConsumerPerField.\r\n'
0,0,0,0,0,'Some questions:\r\n - which package should this stuff be in? '
0,1,0,0,0,'It was a c&p error ! '
0,0,0,1,0,'The way you had to do that before was to return a bogus byte in computeNorm and ensure you always did omitNorms for the field.\r\n\r\n'
0,1,0,0,0,'\r\nBut what is the use case of having a separate Abstract class (Norm) from an implementation class (DocValueNorm) that the codec doesn\'t even provide (its instantiated as DocValues by normsconsumer[perfield] directly.\r\n\r\n'
0,0,0,1,0,'Hmm... Norm impls DocValue which I just removed... maybe we should add\r\nit back?\r\n\r\n'
0,0,0,1,0,'If we are going to have separate classes, then norm should be abstract and the codec should provide the implementation. '
0,0,0,1,0,'What happens if an app (incorrectly) tries to change up the normType\r\nsuddenly...? '
0,0,0,1,0,'Previously you always had to return something, we didnt even have the option for a sim (like basic tf * idf) to not encode any length normalization information. '
0,0,0,0,1,'I don\'t think we need this interface at this point.\r\n'
0,0,0,1,0,'Bulk close 4.7.1 issues'
1,0,0,0,0,'\r\nI agree, that case is crazy today and it shouldn\'t block nor confuse the issue. '
0,1,0,0,0,'this patch actually doesn\'t even write norms if not absolutely needed. '
0,0,0,1,0,'If you change in the middle of an IW session... it\'s\r\nquietly ignored and you get 0/empty bytes indexed instead?\r\n'
0,1,0,0,0,'+1, looks good!'
0,0,0,0,1,'If there is a case where these bogus norms are required we need to have a test for it.'
0,0,0,1,0,'But we need a real use case as to why a codec would need to customize the implementation of Norm to justify this.'
0,0,0,0,0,'DecisionFieldCache is in o.a.l.search, and the reader is in o.a.l.index.\r\n - ther'
0,0,0,1,0,'Otherwise there is no point in writing OMIT_NORMS bit in the fieldinfoswriter because it could be represented by normValueType of 0.\r\n'
0,0,0,0,0,' o.a.l.index.\r\n - there are a bunch of FieldCache-specific queries and filters. Can these just be reworked to '
0,1,0,0,0,'Looks good to mee. '
0,0,0,1,0,'Because of that I used the  withContextClassLoader(ClassLoader, () -> ...)  lambda method.'
0,0,1,0,0,'Tests seem to pass, unfortunately Solr trunk is very unstable. Some unrelated tests also fail on Jenkins, so I cannot be sure all is fine.'
0,0,0,1,0,'\r\n * moved Norm our of similarity and merged it with DocValueNorm\r\n * use UOE in simpletext and 3x norms\r\n * utilize normValueType to actually not write norms if only bogus norms would be written. '
0,1,0,0,0,'I did some live test with the standalone techproducts example. '
0,1,0,0,0,'I have seen no issues, so I think this should be fine to commit. \r\n\r\n'
0,0,0,1,0,'I added changes and migrate entries and committed to master (7.0)'
0,0,0,0,0,'AFAICT, that is covered by the current code.'
0,0,1,0,0,'\r\nright!\r\n'
0,0,0,1,0,'Committed Nicolas\' updates to trunk'
0,0,0,1,0,'Couldn\'t we take advantage of this to provide a true fix for [-LUCENE-3678-|https://issues.apache.org/jira/browse/LUCENE-3678], removing the bogus fileExists() stuff in NormsFormat\'s files()?\r\n\r\n'
0,1,0,0,0,'\r\nI will fix that.\r\n'
1,0,0,0,0,'Maybe if they are really useful we should see if we can pull them out into static methods.'
1,0,0,0,0,'= null.\r\n'
0,0,1,0,0,'FWIW CharTermAttribute.java has some optimizations for this method. '
0,0,0,0,0,'Committed to lucene_solr_4_10.'
0,0,0,1,0,'Patch looks good! '
0,0,0,0,0,'Re checked and you are right.\r\n\r\n'
1,0,0,0,0,'Several points:\r\n\r\nFirst, Jackson is far, far, less implementation-sensitive than the built-in Java serialization. '
0,0,1,0,0,'In my opinion its not worth it!\r\n\r\n'
0,0,0,0,1,'Nicolas,\r\n\r\nWhy the change in the best fit algorithm? '
0,1,0,0,0,'I don\'t like the inconsistency of Field.setValue(T value) but Norm.setT(T value)... we should somehow reconcile how we name the native type setters on these \"value holder\" classes... but we can sort this later.\r\n\r\n'
0,0,0,1,0,'I plan to commit this soon if nobody objects.'
0,0,0,0,0,'I do agree, it is odd.\r\n\r\n'
0,0,0,0,0,'updated description with work around for older sources'
0,0,0,0,1,'I think we should also use a buffered reader in FileDocument?\n'
0,0,0,0,0,'Do you have a reference to calcul'
0,0,0,0,0,'With your fix the code is doing the right thing concerning the prime meridian.\r\n\r\n'
0,0,0,1,0,'So, mine should only be considered as a cosmetic one.\r\n'
0,1,0,0,0,'If you do no find that the logic is clearer with it, you can ignore it.'
0,0,0,0,0,'I read too fast your patch without the global code context.\r\n'
0,0,0,1,0,'Committed to trunk and 4x.'
0,0,0,0,1,'Also its not nice to permgen. '
0,0,0,1,0,'\r\nIf the search area cross the prime meridian we spilt the addBoxes call in two : one half East of the meridian, one half West to handle the jump from -180 degree to 180\r\nIf not we do a normal addBoxes call'
0,0,0,0,1,'\r\nHow so?'
0,0,0,0,1,'I also added some sugar to FieldInfo to check if the norms are present.\r\n'
0,1,0,0,0,'Looks good. '
0,1,0,0,0,'\r\nfixed my fault'
0,1,0,0,0,'Merging would also periodically coalesce and write a new full vector...'
0,0,0,0,0,'\r\nGood point, I shoul'
0,0,0,0,0,'Given that there are very large areas that only have small towns, it could happen that the population dimension does not get indexed at all in these areas?\r\n'
0,0,0,1,0,'\r\nI added some logic in there to throw an exc if it is not forced and the value !'
0,0,0,0,1,'\r\nHmm this got me curious, why is it an adversarial case if all points are equidistant from an origin?\r\n'
0,0,0,1,0,'\r\nDone. (IDE was trying to be smart... I\'ll change my settings...)'
1,0,0,0,0,'Deletes are special because 1) they are allowed to change after a\r\nsegment is written, and 2) IndexWriter carries them in RAM, rather\r\nthan writing to / reading from the filesystem, so the only\r\n\"point-in-time-ness\" is maintained by IW being careful to not change a\r\nliveDocs already paired up with a SegmentReader.'
0,1,0,0,0,'Thanks Rob, patch looks great, except: I think we can keep the illegalDocCountChange safety? '
1,0,0,0,0,'I think that we also need an object that manages IW and TW pair, so that a faceted search app calls commit() on it, and it handles the delicate commit order + whatever metadata we need to commit to make these two in sync. '
1,0,0,0,0,'Patch: I think the use-case is cool and it should be supported: its just adding an \'if\' and removing the current exception (which is geared at protecting some user who manually rm -rf\'s files from their index.)\r\n\r\n'
0,0,0,0,1,'Can you make a test change to trip it without manually removing files from your index?'
0,0,0,0,0,'This is general and would give you notification when such things happen rather than having a hack for one particular user\'s mistake.'
0,0,0,1,0,'This patch allows similarity to write all numeric values plus fixed bytes. '
0,0,0,1,0,'I improved the test a bit to ensure that cores are shared and also tested the dv updates case.'
0,1,0,0,0,'\r\nIt is index corruption though. '
0,0,0,0,0,'I think I could make a test case to trip that ...'
0,0,0,0,0,'Why hide that Mike?'
0,1,0,0,0,' This helps save conditionals since the add method never needs to care about whether the buffer is large enough or whether to upgrade to a bitset since everything is done up-front in the grow() call.'
0,0,0,1,0,'If the old reader passed in to DirectoryReader.openIfChanged(DirectoryReader, IndexCommit) is actually an NRT reader, then it seems that if there is unflushed/uncommitted data in the associated writer\'s buffers, in particular deletes, the returned reader will see those changes - thus violating the intent of opening the index at just the commit point we wanted, frozen in time. Here\'s my original test case modified to show the problem:\r\n'
0,1,0,0,0,'If you want safety against deleting files, maybe look at NIO.2 WatchService. '
1,0,0,0,0,'I think we can do both (keep our best effort check, and allow reopening to \"older\" commit point) ... here\'s a patch.'
0,0,0,0,0,'This is because liveDocs won\'t capture unflushe'
0,0,0,1,0,'Yes, I really want to. '
0,0,0,1,0,'I modernized the patch, and was able to improve how effective its check is, by switching to comparing segment IDs (a very good check that the segments changed on disk) vs what the patch used to do, comparing maxDoc.'
0,1,0,0,0,'Here is a patch to import the CartesianPolyFilterBuilder:getBoxShape part of the code from the worked we have done with Chris @ GoogleCode\r\nI tried to keep it as minimal as possible\r\n\r\nNext step is to patch LatLngRectangle in the same way'
0,0,0,1,0,'Also I moved the \"best-effort detection of rm -rf index\" up\r\nhigher... it\'s currently too low now, i.e. will fail to detect some\r\ncases that it should.'
1,0,0,0,0,'This patch changes the DocIdSetBuilder API. add() is gone. Instead, grow() returns a new BulkAdder object that can be used to add up to the number of documents that have been passed to the grow() method.'
0,1,0,0,0,'Hi [~vfunstein], I\'m glad the patched fixed your issue ... thanks for\r\ntesting.\r\n\r\n'
0,0,0,0,0,'But I just wanted to understand why deletes are so special, in that - if I don\'t have any buffered deletes for the segment, but new documents only, the reused reader instance won\'t pick them up, even without the fix in place. '
0,0,0,1,0,'\r\nI don\' t think so ... the only way I know of this happening is if an app has a reader open, then removes the index, rebuilds it, then tries to openIfChanged the reader.\r\n\r\n'
0,0,0,0,0,'If you want to check / compare code while waiting for the commit from Chris :\r\n\r\n[http://code.google.com/p/spatial-search-lucene/source/browse/trunk/src/main/java/org/apache/lucene/spatial/tier/CartesianPolyFilterBuilder.java]\r\n\r\nRegards,\r\n\r\nNicolas'
0,0,0,0,0,'I folded in your example as another\r\ntest case .\r\n\r\n'
0,0,0,0,0,'Thanks for reviewing Mike! \r\n\r\n'
0,0,0,0,0,'I\'m only looking at the license here.'
0,0,0,1,0,'Cut and paste error in complex polygon building. '
1,0,0,0,0,'OK new patch, fixing a number of things:\r\n * I close the Reader (thanks Mark).\r\n\r\n * I cutover to NumericField (and stopped using DateTools) for the\r\n\"modified\" field.\r\n\r\n * I added a -create option to IndexFiles, so you can see how to\r\nCREATE vs CREATE_OR_APPEND\r\n\r\n * I left commented-out optional things – calling optimize,\r\nincreasing IW\'s RAM buffer.\r\n\r\n * Don\'t use Version.LUCENE_CURRENT.\r\n\r\n * I sucked in test files from Lucene in Action 2E\'s tests (open\r\nsource licenses).\r\n\r\n * I use addDocument or updateDocument depending on -create.\r\n\r\n * I made the \"demo html parser\" private to modules/benchmark, which\r\nhad a dependency on it. Can someone lookover my changes to the\r\nbuild xml files? (Especially the Maven part, where I completely\r\nguessed!).\r\n\r\n * IndexHTML is gone, and the webapp (src/jsp/*) is gone too.\r\n'
0,0,0,0,0,'There is also this interesting tool: [http://babelfish.arc.nasa.gov/trac/jpf]\r\n\r\nI haven\'t used it and I don\'t know if it can handle Lucene size codebase  but if somebody has some time to play with it, it\'d be interesting to hear what it can do.'
0,0,0,0,0,'\r\nI was just saying to fetch them via ivy and then spawn a separate jvm to run them, much like you\'d do anyway if they are separate installations.\r\n\r\n'
0,0,0,1,0,'We can deal with fixing existing rawtypes or a few other classes of warning in the future.\r\n\r\n'
0,0,0,1,0,'Yes on Solr your change is not enabled: [https://github.com/apache/lucene-solr/blob/master/solr/common-build.xml#L30]\r\n\r\nWe should also review Solr (maybe in a separate issue).'
0,0,0,1,0,'Patch that ensures we won\'t add any new compiler warnings in several categories (that we\'re pretty good on already) in the future. '
0,0,0,0,1,'\r\nThe point is within TWO parts of the composite polygon. This is, of course, nonsense unless the point happens to be on a shared edge between the two. But these two don\'t even share an edge.\r\n\r\n'
0,0,0,0,0,'\r\nUnless you run into the same taskdef/classloader/sub-build/permgen-OOM problem we had with clover, and the maven-ant-tasks, and ivy that have prevented us from doing the same thing with them.'
0,0,0,1,0,'In that case, with our current splitting, running a range filter for \"small population\" will be costly. '
0,1,0,0,0,'Resolves the first problem, confirming the second.'
0,1,0,0,0,'\r\nNote, that if I comment out the updateDocument()call, the test passes. Also, if you only have one entry in the index, then it appears that while refreshing the NRT reader, the segment containing just the single delete will be removed, making it look like the test passes:\r\n'
0,0,0,0,1,'I\'m not pressing on this, this is a no-issue.'
1,0,0,0,0,'New patch.\r\n\r\nI inverted IndexFiles -create to IndexFiles -update (ie default is now create, like before).\r\n\r\nAdded reference to web-site docs in the jdocs, and added comment on the optional \"increase RAM buffer size\" that you should also -Xmx your JVM.'
0,0,0,0,0,'Besides – we already have an \'ivy warning with instructions\', the same can be done with permgen/OOM problems – detect the current  VM\'s settings  and warn/ fail the build if the defaults are too low, instructing the user to set up ANT_OPTS properly...\r\n\r\n'
0,0,0,1,0,'Keep it as it is (it overrides to do no Xlint warnings at all and don\'t fail on warning). '
0,0,0,1,0,'I will create a patch based on your work so we can get this fixed up in the next day or two.'
0,0,0,0,0,'\r\nOnce upon a time i actually implemented this for PMD in solr\'s  build.xml, but it got bogged down by some more serious problems in our automated builds and forgotten about \r\n\r\nanyway ... the patch in [SOLR-143|https://issues.apache.org/jira/browse/SOLR-143] might be helpful for the \"run lots of checks, but only fail the build for serious ones\" idea.'
0,0,0,1,0,'Committed revision 929956.'
0,0,0,1,0,'Though, without other filters (by lat/lon) it will likely be costly anyway since town population is probably Zipf\'s law like? '
0,1,0,0,0,'OK, here\'s another iteration on the patch ...\r\n'
0,1,0,0,0,'Mike: sounds good.\r\n\r\n'
0,0,0,1,0,'Here is the re worked patch, sorry for the formatting :s\r\n\r\nThis patch :\r\n - handles East AND West tiles when close to the prime meridian (either by 0 or by 180 values) where yours only catch East ones\r\n - reworks the logic to have algorithm in the code logic instead of in variables values\r\n - gives variavbles full names to better understand the code logic\r\n - separates the logic of handling the prime meridian which stays in getBoxShape from the logic of add boxes to the shape in addBoxes : addBoxes is called one time in normal case and two times for search area crossing the prime meridian (half by half)\r\n\r\nHope it better fits your need now'
0,0,0,0,0,'.\r\n\r\nAlso, both can be verbose and a pain in the ass at times when you know the code is right and they still complain... And they are long to execute s'
0,0,0,0,0,'I believe both pmd and findbugs are on maven repos so one could use ivy to fetch them automatically. '
0,0,0,0,0,'DecisionWe use both and I think FindBugs is slightly more useful than PMD but it\'s just a subjective opinion not anything I measured.\r\n\r\nAlso, both'
0,0,0,0,0,'\r\n+1 for PMD. '
0,0,0,0,0,'Patch which runs PMD much like RAT. '
0,0,0,0,0,'When trying to figure out which part of the five polygon tiles that the point was in, I discovered something odd about this poly:\r\n'
0,0,0,1,0,'And they are long to execute so they should be part of jenkins nightly/ smoke tests I think, not regular builds .'
0,0,0,0,0,'lters. Can these just be reworked to be DV-specific instead?\r\n - can we consolidate the various Ints, Floats, Shorts et'
0,0,0,0,0,'p=lucene-solr.git;h=65a69b9] ]\r\n\r\n[-LUCENE-7197-|https://issues.apache.org/jira/browse/LUCENE-7197]: Fix two test failures and add more forensics that helped resolve the issue.'
0,0,0,0,0,'p=lucene-solr.git;h=d377e7f] ]\r\n\r\n[-LUCENE-7197-|https://issues.apache.org/jira/browse/LUCENE-7197]: Fix two test failures and add more forensics that helped resolve the issue.'
0,0,0,0,0,'nstead?\r\n - can we consolidate the various Ints, Floats, Shorts etc FieldCache interfaces into NumericDocValues?\r\n - this still uses the global FieldCache. Should the caches be moved to'
0,0,0,1,0,'Iteration by the client code on this data structure is actually so darned easy; maybe this set iterator isn\'t really needed after all, or could be supplied with a comment so it\'s clear how to do it.\r\n'
0,0,0,0,0,'Improved patch which connects the PMD tasks to the ivy checks we have.'
0,0,0,0,0,'updated patch with 2 tweaks:\r\n # explicitly exclude pmd/ from binary dist patterns \r\n '
0,1,0,0,0,'Can we call the ant task something easier to remember, like ant lint? '
0,0,0,0,0,'Here\'s my patch for tooling for javac warnings. I don\'t think more tooling is needed on the javac side, no fancy ant macros, no bikesheds, instead just code fixing. Folks can either fix the warnings, or add @SuppressWarnings and fix them later. This way, any new warnings will fail the build if introduced.\r\n\r\n'
1,0,0,0,0,'here\'s a patch: there are two things,\r\n * the test is too slow in general (too many iterations)\r\n * the test is super-slow on windows because of syncd i/o: i wired it to use mmapdirectory.'
0,0,0,0,0,'Updated patch which includes:\r\n - Moved listing of the rules to their own ruleset file, which will allow us to customize them more and so I don\'t have to keep making changes to common-build.xml\r\n - Added full support for solr and top-level.'
0,0,0,1,0,'It\'s still needs a more complete ruleset to use, but is a reasonable starting point after 2 years of inactivity.'
0,0,0,0,0,'I took the latest patch available and brought it up to current trunk. '
0,1,0,0,0,'The patch places all the HTML files under lucene/build/pmd. '
0,1,0,0,0,'Still to do:\r\n * Figure out how to link from the reports to source code'
1,0,0,0,0,'This patch removes the specialized TermConjunctionScorer, making the TermConjunctionScorer algorithm ConjunctionScorer. I added a method to Scorer so that any scorer can return an estimated cost of how many postings it will read:\r\n * term: docFreq()\r\n * disjunction: sum(cost)\r\n * conjunction/phrase: min(cost) * numSubs\r\n'
0,0,0,0,1,'Especially on rules that we can trim for now to make the list more manageable.\r\n\r\n'
0,1,0,0,0,'The only downside of this patch is that we no longer get any warnings displayed that are currently disabled (rawtypes, unchecked). '
0,0,0,0,0,'DecisionBut unfortunately I think its a good deal of work and not easy to do immediately.\r\n\r\nAnyway I think these are'
0,1,0,0,0,'I don\'t think the name should be tied to the implementation.'
0,0,0,1,0,'Another attempt at the patch. '
0,0,0,0,0,'rs)? That makes things a lot cleaner. We\'d need a way'
0,0,0,1,0,'Note that this would also make fieldcache \"type insanity\" impossible. DecisionDecisionIt also allows a possibility for someone to easily control which'
0,0,0,1,0,'Maybe we can tackle this one module (or sets of modules) at a time, failing the build for that module once we\'ve gotten it clean. '
0,0,0,0,0,'.\r\n\r\nAnyway I think these are the three trickiest parts:\r\n # How can we make the FilterReader\'s fieldinfos consistent with the docvalues types? I think it needs to take this information up'
0,0,0,0,0,' field\"). In this case today lucene happily allows it, but with a typed-no-insanity-filterreader i think we should throw an exception in this case instead. It means someone specified the incorrect docvalues type for the field (sho'
0,0,0,1,0,'An alternative approach (and what I was doing before) is to have a pmd dir under each module\'s build dir.'
0,1,0,0,0,'\r\nI think so.'
0,0,0,0,0,'ProBut thinking about it, can we just put a map of fieldnames->XXXDocValues in a threadlocal on UninvertingFilterReader ? That '
0,0,0,0,0,'DecisionIt also allows a possibility for someone to easily control which fields are allowed to have fieldcaches built for them.\r\n # How can we prevent non-dense ordinals (e.g. the case where someone \"sorts on a multivalu'
0,1,0,0,0,'ase. Should simplify things like SortField a lot though.Pro'
0,0,0,0,0,' OOMs.\r\n\r\nSince this doesn\'t have any impact on the build unless someone explicitly runs it, I\'d like to commit this and then begin to tweak.Decision'
